x1,x2,x3,x4
13,Larceny Theft,29,31
18,Assault,8,20
18,Assault,8,20
18,Assault,8,20
18,Assault,20,24
18,Larceny Theft,20,24
18,Assault,24,26
18,Assault,22,21
22,Recovered Vehicle,25,26
20,Missing Person,22,19
20,Larceny Theft,32,25
20,Larceny Theft,26,29
18,Robbery,9,36
18,Assault,9,36
18,Larceny Theft,9,36
13,Burglary,25,11
22,Assault,25,23
22,Offences Against The Family And Children,25,23
22,Disorderly Conduct,25,23
22,Robbery,7,24
9,Missing Person,19,13
21,Larceny Theft,18,31
17,Motor Vehicle Theft,27,23
18,Assault,10,24
19,Larceny Theft,29,31
19,Other Miscellaneous,29,31
23,Larceny Theft,26,25
23,Other Miscellaneous,26,25
12,Missing Person,8,24
22,Assault,28,29
15,Other,25,27
21,Assault,8,30
21,Other Miscellaneous,8,30
21,Traffic Collision,8,30
23,Traffic Violation Arrest,20,26
23,Other Miscellaneous,20,26
9,Larceny Theft,13,25
23,Suspicious Occ,26,14
19,Larceny Theft,33,27
21,Suspicious Occ,29,27
21,Recovered Vehicle,8,30
23,Vandalism,26,27
0,Larceny Theft,8,28
6,Burglary,11,30
1,Larceny Theft,30,22
9,Burglary,10,23
1,Traffic Violation Arrest,27,25
1,Other Miscellaneous,27,25
2,Assault,13,22
2,Other Miscellaneous,13,22
2,Motor Vehicle Theft,31,31
0,Non-Criminal,25,28
21,Non-Criminal,9,7
2,Prostitution,17,26
2,Drug Offense,17,26
2,Drug Offense,17,26
3,Weapons Offense,28,21
3,Other Miscellaneous,28,21
3,Traffic Violation Arrest,28,21
23,Non-Criminal,25,27
17,Offences Against The Family And Children,13,22
17,Disorderly Conduct,13,22
1,Other Miscellaneous,22,16
3,Larceny Theft,19,24
3,Other Miscellaneous,19,24
22,Larceny Theft,20,23
15,Larceny Theft,7,11
14,Larceny Theft,27,29
11,Larceny Theft,21,22
11,Larceny Theft,22,25
8,Larceny Theft,10,3
19,Larceny Theft,31,28
19,Larceny Theft,25,33
23,Larceny Theft,4,18
18,Larceny Theft,8,12
22,Lost Property,23,24
21,Larceny Theft,23,28
12,Larceny Theft,20,18
21,Larceny Theft,19,20
11,Larceny Theft,23,22
0,Larceny Theft,26,26
22,Larceny Theft,31,25
1,Larceny Theft,19,17
17,Malicious Mischief,14,7
13,Larceny Theft,7,11
0,Larceny Theft,27,22
20,Malicious Mischief,17,34
19,Larceny Theft,21,23
13,Lost Property,34,11
13,Larceny Theft,32,24
15,Larceny Theft,24,29
9,Larceny Theft,5,16
12,Lost Property,29,29
20,Lost Property,24,26
1,Larceny Theft,8,26
11,Larceny Theft,19,3
16,Larceny Theft,16,30
9,Larceny Theft,20,30
13,Larceny Theft,6,13
20,Larceny Theft,25,25
18,Larceny Theft,28,27
10,Larceny Theft,26,29
11,Larceny Theft,32,25
20,Lost Property,17,33
12,Non-Criminal,16,29
0,Larceny Theft,29,24
8,Larceny Theft,6,14
19,Larceny Theft,33,29
17,Malicious Mischief,18,34
15,Lost Property,11,13
9,Larceny Theft,32,22
11,Larceny Theft,23,22
15,Larceny Theft,18,32
10,Larceny Theft,8,5
12,Larceny Theft,13,8
22,Larceny Theft,25,25
1,Larceny Theft,21,20
13,Larceny Theft,33,27
14,Larceny Theft,31,20
19,Larceny Theft,24,25
20,Larceny Theft,30,22
3,Larceny Theft,21,24
15,Larceny Theft,18,31
18,Larceny Theft,28,33
19,Larceny Theft,27,22
18,Larceny Theft,7,11
0,Larceny Theft,13,11
18,Larceny Theft,24,33
15,Larceny Theft,22,2
22,Larceny Theft,30,31
14,Larceny Theft,26,22
11,Lost Property,9,30
2,Larceny Theft,21,31
7,Larceny Theft,29,30
22,Malicious Mischief,5,30
11,Malicious Mischief,18,32
12,Larceny Theft,7,11
15,Larceny Theft,8,5
8,Larceny Theft,27,23
20,Larceny Theft,25,32
12,Larceny Theft,31,26
7,Larceny Theft,32,26
1,Larceny Theft,15,12
14,Larceny Theft,11,13
8,Larceny Theft,18,31
13,Malicious Mischief,11,34
17,Larceny Theft,22,28
20,Larceny Theft,26,22
17,Larceny Theft,32,25
16,Larceny Theft,26,29
9,Larceny Theft,27,22
15,Larceny Theft,24,28
4,Burglary,27,25
4,Other Miscellaneous,27,25
20,Lost Property,7,11
19,Malicious Mischief,18,30
17,Larceny Theft,13,34
18,Malicious Mischief,8,27
10,Larceny Theft,22,14
13,Larceny Theft,32,30
8,Larceny Theft,27,23
22,Larceny Theft,27,25
22,Larceny Theft,17,11
0,Larceny Theft,31,29
12,Larceny Theft,7,11
17,Larceny Theft,18,32
13,Larceny Theft,10,36
18,Lost Property,30,28
13,Larceny Theft,10,36
2,Burglary,19,21
14,Burglary,29,27
4,Recovered Vehicle,20,28
3,Assault,21,25
17,Larceny Theft,26,29
17,Warrant,26,29
13,Fraud,23,14
12,Assault,27,29
5,Larceny Theft,27,27
5,Other Miscellaneous,27,27
5,Non-Criminal,27,27
17,Forgery And Counterfeiting,27,31
17,Fraud,27,31
0,Traffic Violation Arrest,5,11
0,Other Miscellaneous,5,11
1,Drug Offense,5,11
1,Drug Offense,5,11
1,Drug Offense,5,11
17,Larceny Theft,27,21
17,Non-Criminal,27,21
12,Fraud,23,26
11,Malicious Mischief,16,30
20,Larceny Theft,30,29
10,Non-Criminal,17,29
17,Larceny Theft,18,34
22,Malicious Mischief,7,10
7,Other Miscellaneous,12,34
10,Offences Against The Family And Children,17,29
5,Motor Vehicle Theft,21,25
0,Burglary,22,29
12,Other Miscellaneous,4,10
7,Warrant,24,27
20,Motor Vehicle Theft,19,25
6,Burglary,7,33
1,Malicious Mischief,3,32
8,Larceny Theft,10,29
9,Motor Vehicle Theft,27,29
8,Drug Offense,24,27
8,Warrant,24,27
8,Warrant,24,27
16,Lost Property,18,25
8,Other Miscellaneous,25,27
8,Larceny Theft,17,10
9,Recovered Vehicle,15,19
9,Other,23,24
9,Missing Person,23,24
13,Assault,27,30
13,Suspicious Occ,27,30
9,Disorderly Conduct,24,30
9,Other Miscellaneous,24,30
7,Larceny Theft,25,29
8,Miscellaneous Investigation,27,28
8,Suspicious Occ,4,35
10,Other Miscellaneous,12,30
8,Malicious Mischief,24,30
22,Motor Vehicle Theft,23,21
9,Warrant,6,24
9,Warrant,6,24
8,Fraud,26,29
7,Larceny Theft,27,22
6,Other Miscellaneous,17,2
0,Robbery,4,34
15,Larceny Theft,14,6
15,Missing Person,19,22
17,Malicious Mischief,8,31
9,Offences Against The Family And Children,14,32
9,Missing Person,14,32
10,Drug Offense,23,28
10,Traffic Violation Arrest,23,28
17,Larceny Theft,24,33
8,Other Miscellaneous,18,20
10,Drug Offense,7,25
10,Drug Offense,7,25
10,Non-Criminal,7,25
9,Missing Person,14,32
20,Fraud,18,34
9,Missing Person,22,17
9,Suspicious Occ,38,38
10,Non-Criminal,27,24
10,Other Miscellaneous,9,22
11,Forgery And Counterfeiting,25,31
11,Recovered Vehicle,6,31
11,Warrant,24,27
11,Larceny Theft,25,25
19,Larceny Theft,11,31
6,Assault,27,25
10,Missing Person,24,14
9,Drug Offense,25,26
9,Drug Offense,25,26
14,Assault,24,29
9,Disorderly Conduct,25,26
7,Non-Criminal,22,2
11,Burglary,25,27
11,Stolen Property,25,27
11,Other Miscellaneous,25,27
10,Disorderly Conduct,4,10
10,Non-Criminal,4,10
16,Burglary,11,14
8,Other Miscellaneous,29,31
8,Other Miscellaneous,29,31
10,Non-Criminal,11,26
21,Larceny Theft,22,20
22,Motor Vehicle Theft,20,27
17,Other Miscellaneous,21,29
17,Malicious Mischief,21,29
13,Motor Vehicle Theft,6,34
11,Non-Criminal,30,20
7,Suspicious Occ,24,26
11,Offences Against The Family And Children,24,22
11,Other Miscellaneous,24,22
13,Recovered Vehicle,7,36
6,Burglary,27,31
12,Larceny Theft,31,26
9,Non-Criminal,2,29
10,Recovered Vehicle,2,17
15,Larceny Theft,10,26
13,Larceny Theft,25,17
13,Non-Criminal,25,17
10,Motor Vehicle Theft,19,34
12,Other Miscellaneous,18,23
13,Non-Criminal,30,29
14,Non-Criminal,32,28
10,Miscellaneous Investigation,25,27
17,Burglary,32,25
21,Burglary,31,29
21,Larceny Theft,31,29
12,Larceny Theft,7,11
12,Non-Criminal,24,10
13,Fraud,23,14
13,Case Closure,23,14
16,Larceny Theft,11,15
12,Motor Vehicle Theft,27,25
18,Motor Vehicle Theft,26,27
5,Miscellaneous Investigation,24,14
13,Weapons Carrying Etc,22,29
10,Courtesy Report,30,28
13,Weapons Carrying Etc,22,29
13,Weapons Carrying Etc,22,29
16,Malicious Mischief,27,26
15,Larceny Theft,27,16
15,Robbery,26,29
19,Larceny Theft,32,25
13,Larceny Theft,30,28
14,Other Miscellaneous,24,28
15,Larceny Theft,28,31
13,Other Miscellaneous,27,33
13,Warrant,27,33
13,Traffic Violation Arrest,27,33
14,Larceny Theft,23,7
14,Warrant,11,14
15,Missing Person,24,14
10,Lost Property,30,28
7,Larceny Theft,27,29
15,Warrant,28,31
16,Assault,25,23
17,Larceny Theft,21,23
9,Stolen Property,11,13
9,Lost Property,11,13
12,Forgery And Counterfeiting,10,3
12,Fraud,10,3
14,Larceny Theft,7,30
15,Larceny Theft,26,25
12,Traffic Violation Arrest,10,9
12,Other Miscellaneous,10,9
10,Missing Person,16,26
16,Warrant,23,28
1,Larceny Theft,9,26
15,Offences Against The Family And Children,8,9
15,Disorderly Conduct,8,9
15,Miscellaneous Investigation,8,9
23,Other Miscellaneous,19,26
14,Drug Offense,25,25
8,Other,26,27
10,Robbery,28,25
10,Other Miscellaneous,28,25
23,Burglary,21,22
9,Burglary,25,31
15,Malicious Mischief,14,22
19,Fraud,27,31
5,Motor Vehicle Theft,26,11
9,Disorderly Conduct,13,17
17,Warrant,9,37
11,Larceny Theft,15,27
16,Drug Offense,22,27
16,Drug Offense,22,27
13,Suspicious Occ,10,20
5,Larceny Theft,17,34
11,Miscellaneous Investigation,23,24
9,Lost Property,27,22
15,Other Miscellaneous,29,32
11,Larceny Theft,23,23
14,Malicious Mischief,26,26
11,Larceny Theft,23,22
15,Assault,2,19
1,Larceny Theft,9,26
8,Other Miscellaneous,23,27
8,Other Miscellaneous,23,27
3,Assault,19,16
17,Drug Offense,24,27
17,Drug Offense,24,27
17,Warrant,24,27
17,Burglary,10,17
11,Larceny Theft,22,22
21,Malicious Mischief,31,28
20,Larceny Theft,14,25
14,Larceny Theft,29,30
14,Stolen Property,29,30
14,Other Miscellaneous,29,30
15,Larceny Theft,22,27
15,Recovered Vehicle,17,28
16,Recovered Vehicle,24,23
9,Weapons Offense,10,32
9,Disorderly Conduct,10,32
15,Robbery,3,20
17,Warrant,18,24
17,Larceny Theft,33,28
16,Drug Offense,20,18
16,Drug Offense,20,18
16,Warrant,20,18
14,Traffic Violation Arrest,3,19
14,Other Miscellaneous,3,19
17,Larceny Theft,25,26
22,Motor Vehicle Theft,9,23
3,Robbery,27,32
6,Burglary,18,19
8,Recovered Vehicle,18,22
11,Assault,25,22
17,Larceny Theft,14,3
17,Fraud,14,3
17,Fraud,14,3
19,Larceny Theft,19,29
18,Robbery,29,32
18,Other Miscellaneous,29,32
13,Warrant,16,33
19,Suspicious Occ,25,27
20,Other Miscellaneous,4,30
15,Drug Offense,23,27
18,Larceny Theft,30,21
19,Assault,17,26
19,Other Miscellaneous,17,26
20,Courtesy Report,13,10
17,Larceny Theft,26,29
17,Other Miscellaneous,26,29
18,Assault,22,21
12,Larceny Theft,30,21
20,Larceny Theft,28,33
20,Burglary,25,27
20,Stolen Property,25,27
20,Other Miscellaneous,25,27
20,Recovered Vehicle,27,22
13,Larceny Theft,19,28
20,Robbery,7,30
16,Missing Person,18,25
18,Robbery,26,23
18,Robbery,26,23
18,Drug Offense,26,23
20,Larceny Theft,25,13
19,Larceny Theft,25,25
17,Other Miscellaneous,6,16
17,Malicious Mischief,6,16
17,Malicious Mischief,6,16
18,Larceny Theft,21,17
17,Larceny Theft,31,26
22,Fraud,27,28
10,Missing Person,18,14
20,Robbery,21,28
16,Malicious Mischief,27,26
21,Non-Criminal,23,28
21,Non-Criminal,23,28
20,Non-Criminal,8,22
18,Non-Criminal,24,25
16,Larceny Theft,22,13
20,Assault,26,19
20,Fraud,26,19
21,Motor Vehicle Theft,23,19
17,Missing Person,22,19
23,Assault,25,28
10,Traffic Collision,15,31
19,Motor Vehicle Theft,15,31
20,Other Miscellaneous,29,31
20,Other Offenses,29,31
18,Larceny Theft,23,25
19,Malicious Mischief,30,29
19,Other Miscellaneous,30,29
20,Non-Criminal,23,28
17,Larceny Theft,23,26
20,Larceny Theft,21,26
20,Malicious Mischief,21,26
20,Suspicious Occ,27,27
19,Larceny Theft,24,32
17,Other,24,12
21,Assault,25,25
21,Other Miscellaneous,8,20
20,Larceny Theft,23,26
10,Larceny Theft,7,11
22,Non-Criminal,24,26
21,Other Miscellaneous,1,25
15,Assault,15,25
15,Offences Against The Family And Children,15,25
23,Drug Offense,21,25
23,Warrant,21,25
23,Warrant,21,25
20,Robbery,21,22
17,Larceny Theft,21,25
0,Burglary,31,19
20,Assault,26,26
17,Other Miscellaneous,6,16
17,Malicious Mischief,6,16
17,Malicious Mischief,6,16
23,Non-Criminal,21,22
23,Other Miscellaneous,21,22
0,Non-Criminal,24,14
22,Robbery,27,30
21,Missing Person,10,25
12,Motor Vehicle Theft,20,20
1,Assault,18,26
1,Other Miscellaneous,24,29
22,Larceny Theft,18,26
22,Larceny Theft,21,27
22,Other Miscellaneous,21,27
22,Other Miscellaneous,21,27
0,Non-Criminal,31,21
1,Warrant,19,26
1,Traffic Violation Arrest,19,26
1,Other Miscellaneous,19,26
22,Other Miscellaneous,14,25
1,Assault,24,21
1,Assault,24,21
5,Burglary,30,26
3,Assault,23,28
3,Offences Against The Family And Children,23,28
3,Warrant,23,28
4,Other,26,27
21,Larceny Theft,27,26
20,Lost Property,26,22
21,Larceny Theft,9,21
15,Larceny Theft,10,29
19,Larceny Theft,14,26
11,Larceny Theft,17,27
16,Lost Property,19,25
8,Larceny Theft,17,29
12,Larceny Theft,18,22
12,Larceny Theft,24,4
19,Larceny Theft,25,28
19,Larceny Theft,26,27
10,Larceny Theft,25,25
19,Larceny Theft,27,22
16,Larceny Theft,19,25
1,Larceny Theft,18,22
9,Larceny Theft,24,27
18,Lost Property,1,23
21,Larceny Theft,16,25
16,Larceny Theft,22,2
11,Larceny Theft,18,32
18,Larceny Theft,25,24
18,Larceny Theft,9,23
15,Larceny Theft,11,14
0,Larceny Theft,19,25
18,Larceny Theft,6,21
13,Larceny Theft,17,24
14,Larceny Theft,20,29
20,Larceny Theft,18,22
12,Lost Property,19,26
18,Larceny Theft,7,27
18,Larceny Theft,26,30
18,Larceny Theft,26,29
9,Larceny Theft,19,27
18,Larceny Theft,17,26
10,Larceny Theft,19,24
14,Lost Property,21,24
18,Larceny Theft,18,24
16,Lost Property,21,30
20,Lost Property,25,30
22,Larceny Theft,18,22
13,Larceny Theft,16,25
19,Larceny Theft,15,29
21,Larceny Theft,20,28
7,Larceny Theft,19,29
10,Larceny Theft,19,13
19,Larceny Theft,26,22
3,Recovered Vehicle,9,18
9,Larceny Theft,21,33
21,Larceny Theft,26,31
17,Larceny Theft,23,22
1,Larceny Theft,18,22
4,Larceny Theft,20,26
19,Larceny Theft,19,28
21,Larceny Theft,28,25
23,Larceny Theft,6,31
16,Larceny Theft,8,30
12,Malicious Mischief,2,28
11,Larceny Theft,21,15
19,Larceny Theft,19,29
1,Larceny Theft,19,13
21,Larceny Theft,24,28
19,Larceny Theft,23,27
21,Larceny Theft,23,25
19,Larceny Theft,15,28
19,Malicious Mischief,19,26
0,Larceny Theft,20,25
21,Larceny Theft,19,28
21,Larceny Theft,14,33
23,Lost Property,11,22
8,Larceny Theft,19,25
15,Larceny Theft,18,25
21,Malicious Mischief,20,25
17,Malicious Mischief,18,22
23,Larceny Theft,27,25
16,Larceny Theft,28,22
18,Malicious Mischief,9,22
0,Larceny Theft,21,19
8,Larceny Theft,20,25
18,Larceny Theft,20,23
11,Lost Property,19,24
17,Larceny Theft,19,25
1,Larceny Theft,25,28
19,Larceny Theft,23,27
18,Larceny Theft,25,28
22,Malicious Mischief,11,18
18,Larceny Theft,18,24
5,Burglary,20,29
10,Larceny Theft,19,13
18,Burglary,24,27
11,Larceny Theft,22,25
19,Larceny Theft,23,22
20,Larceny Theft,26,23
23,Larceny Theft,19,29
7,Burglary,9,11
4,Assault,19,26
11,Larceny Theft,23,22
13,Larceny Theft,10,36
13,Larceny Theft,26,24
5,Burglary,20,29
19,Larceny Theft,27,22
8,Burglary,19,30
4,Burglary,14,32
5,Burglary,20,29
15,Other Miscellaneous,22,33
15,Suspicious Occ,22,33
7,Assault,25,22
21,Motor Vehicle Theft,16,21
15,Other Offenses,12,31
6,Suspicious Occ,22,17
15,Other Miscellaneous,22,33
15,Suspicious Occ,22,33
6,Assault,29,29
12,Fraud,27,31
6,Arson,25,28
8,Other Miscellaneous,26,27
7,Non-Criminal,23,27
3,Drug Offense,18,15
3,Drug Offense,18,15
3,Other Miscellaneous,18,15
22,Larceny Theft,22,19
18,Lost Property,5,15
11,Warrant,23,30
7,Warrant,11,31
7,Missing Person,11,31
9,Fraud,27,29
9,Case Closure,27,29
8,Assault,26,27
6,Non-Criminal,28,31
20,Motor Vehicle Theft,9,35
20,Larceny Theft,24,26
21,Larceny Theft,30,30
0,Burglary,30,31
8,Assault,25,26
9,Recovered Vehicle,21,23
14,Assault,24,15
2,Motor Vehicle Theft,22,16
5,Other Offenses,12,34
16,Larceny Theft,22,17
20,Suspicious Occ,23,30
20,Case Closure,23,30
17,Larceny Theft,16,23
10,Non-Criminal,26,31
2,Assault,25,28
15,Suspicious Occ,23,30
15,Case Closure,23,30
10,Suspicious Occ,12,35
9,Non-Criminal,28,31
6,Other Miscellaneous,25,32
13,Motor Vehicle Theft,12,24
8,Fraud,22,25
10,Missing Person,22,17
10,Larceny Theft,21,18
5,Larceny Theft,10,4
5,Burglary,30,25
18,Larceny Theft,30,26
9,Recovered Vehicle,27,29
11,Malicious Mischief,25,19
8,Larceny Theft,13,27
17,Robbery,15,26
17,Offences Against The Family And Children,15,26
10,Missing Person,8,24
0,Fraud,28,33
23,Motor Vehicle Theft,19,15
12,Suspicious Occ,23,30
11,Robbery,7,33
11,Stolen Property,7,33
11,Offences Against The Family And Children,7,33
1,Assault,30,22
1,Lost Property,30,22
10,Non-Criminal,24,28
10,Missing Person,24,28
22,Other Offenses,18,28
22,Non-Criminal,18,28
22,Non-Criminal,18,28
1,Sex Offense,23,30
1,Case Closure,23,30
10,Recovered Vehicle,25,28
11,Larceny Theft,28,26
11,Assault,23,22
11,Assault,23,22
11,Larceny Theft,23,22
18,Burglary,17,8
12,Other Miscellaneous,5,33
9,Larceny Theft,26,29
20,Burglary,12,7
11,Larceny Theft,33,29
11,Non-Criminal,33,29
4,Burglary,23,21
4,Larceny Theft,23,21
19,Burglary,23,21
12,Robbery,25,26
12,Assault,25,26
12,Warrant,25,26
11,Other Miscellaneous,25,25
10,Robbery,26,29
10,Other Miscellaneous,26,29
12,Suspicious Occ,20,17
11,Larceny Theft,26,17
9,Burglary,32,19
9,Stolen Property,32,19
9,Other Miscellaneous,32,19
0,Malicious Mischief,29,29
19,Larceny Theft,26,31
22,Burglary,12,23
0,Other,24,29
10,Forgery And Counterfeiting,24,26
10,Forgery And Counterfeiting,24,26
12,Warrant,12,21
5,Miscellaneous Investigation,24,14
11,Malicious Mischief,27,28
11,Non-Criminal,27,28
9,Lost Property,22,20
13,Weapons Offense,4,9
13,Disorderly Conduct,4,9
10,Miscellaneous Investigation,15,28
12,Assault,24,29
12,Other Miscellaneous,24,29
0,Larceny Theft,25,26
11,Larceny Theft,33,27
10,Burglary,4,16
10,Motor Vehicle Theft,13,33
12,Larceny Theft,26,29
13,Suspicious Occ,25,28
2,Robbery,18,26
20,Assault,26,26
9,Disorderly Conduct,32,25
9,Miscellaneous Investigation,32,25
13,Assault,3,17
13,Other Miscellaneous,3,17
13,Other Miscellaneous,3,17
0,Motor Vehicle Theft,6,27
11,Lost Property,21,22
13,Drug Offense,25,26
13,Drug Offense,25,26
13,Drug Offense,25,26
18,Malicious Mischief,14,28
15,Weapons Carrying Etc,32,21
14,Offences Against The Family And Children,4,24
14,Offences Against The Family And Children,4,24
14,Warrant,4,24
13,Robbery,11,14
13,Other Miscellaneous,11,14
13,Disorderly Conduct,13,28
13,Missing Person,13,28
11,Assault,8,28
11,Family Offense,8,28
11,Malicious Mischief,8,28
7,Offences Against The Family And Children,2,26
7,Offences Against The Family And Children,2,26
7,Case Closure,2,26
8,Recovered Vehicle,24,11
7,Offences Against The Family And Children,2,26
7,Offences Against The Family And Children,2,26
7,Case Closure,2,26
12,Larceny Theft,20,25
12,Larceny Theft,30,27
12,Malicious Mischief,23,5
22,Burglary,28,26
14,Larceny Theft,26,29
15,Non-Criminal,15,32
15,Assault,25,27
15,Disorderly Conduct,25,27
10,Larceny Theft,32,29
19,Motor Vehicle Theft,10,28
15,Assault,33,26
15,Assault,33,26
15,Disorderly Conduct,33,26
22,Robbery,8,34
14,Larceny Theft,15,29
14,Malicious Mischief,15,29
22,Larceny Theft,18,27
16,Larceny Theft,33,29
16,Other Miscellaneous,33,29
15,Assault,22,28
15,Malicious Mischief,22,28
15,Malicious Mischief,22,28
12,Non-Criminal,25,29
9,Non-Criminal,27,32
15,Drug Offense,25,25
15,Other Miscellaneous,25,25
15,Drug Offense,25,25
11,Suspicious Occ,1,21
14,Assault,19,27
11,Other Miscellaneous,1,21
12,Disorderly Conduct,9,33
18,Motor Vehicle Theft,19,20
7,Motor Vehicle Theft,23,23
11,Assault,10,26
16,Drug Offense,25,25
16,Drug Offense,25,25
19,Larceny Theft,20,21
15,Motor Vehicle Theft,22,29
16,Larceny Theft,26,29
12,Burglary,21,28
12,Stolen Property,21,28
12,Warrant,21,28
13,Assault,12,12
13,Other Miscellaneous,12,12
15,Burglary,26,29
13,Traffic Violation Arrest,24,27
13,Other Miscellaneous,24,27
2,Assault,27,25
2,Larceny Theft,27,25
19,Malicious Mischief,29,32
8,Larceny Theft,26,25
15,Larceny Theft,13,17
15,Other Miscellaneous,13,17
14,Other Miscellaneous,15,26
14,Other Miscellaneous,15,26
15,Disorderly Conduct,21,19
15,Other Offenses,21,19
15,Other Offenses,21,19
15,Other Offenses,26,29
18,Larceny Theft,24,10
16,Larceny Theft,8,30
17,Robbery,28,25
17,Other Miscellaneous,28,25
18,Drug Offense,19,26
18,Traffic Violation Arrest,19,26
18,Missing Person,19,26
16,Larceny Theft,20,23
11,Larceny Theft,8,30
18,Motor Vehicle Theft,32,28
17,Larceny Theft,26,29
18,Other Miscellaneous,25,22
18,Warrant,25,22
8,Larceny Theft,26,29
16,Assault,26,22
12,Fraud,2,29
0,Malicious Mischief,16,27
19,Larceny Theft,32,25
21,Non-Criminal,24,14
8,Larceny Theft,25,21
19,Assault,26,27
16,Assault,24,28
17,Suspicious Occ,22,11
17,Disorderly Conduct,26,27
19,Non-Criminal,25,28
19,Robbery,9,26
9,Traffic Violation Arrest,19,27
9,Other Miscellaneous,19,27
16,Other Miscellaneous,18,27
18,Offences Against The Family And Children,22,21
18,Miscellaneous Investigation,22,21
20,Robbery,25,27
20,Assault,23,28
19,Larceny Theft,33,27
18,Other Miscellaneous,19,26
15,Non-Criminal,25,28
0,Recovered Vehicle,22,29
20,Larceny Theft,17,34
20,Larceny Theft,3,20
19,Larceny Theft,22,28
9,Suspicious Occ,26,11
19,Non-Criminal,21,20
17,Malicious Mischief,15,34
11,Drug Offense,23,27
11,Drug Offense,23,27
11,Warrant,23,27
18,Robbery,24,28
18,Other Miscellaneous,24,28
19,Suspicious Occ,32,27
22,Motor Vehicle Theft,26,32
16,Burglary,18,19
20,Assault,18,22
16,Robbery,5,22
15,Non-Criminal,18,33
18,Burglary,31,21
17,Warrant,16,14
17,Larceny Theft,21,6
22,Malicious Mischief,21,21
20,Robbery,26,28
20,Larceny Theft,26,28
21,Recovered Vehicle,23,24
22,Recovered Vehicle,8,38
0,Assault,25,26
18,Motor Vehicle Theft,17,26
18,Robbery,3,17
19,Assault,7,11
20,Larceny Theft,7,11
20,Warrant,7,11
20,Warrant,14,29
18,Burglary,27,24
19,Warrant,21,2
18,Larceny Theft,9,14
20,Assault,20,23
20,Assault,20,23
20,Weapons Carrying Etc,20,23
22,Non-Criminal,24,14
13,Non-Criminal,9,22
16,Larceny Theft,17,13
18,Recovered Vehicle,22,29
18,Larceny Theft,24,28
22,Drug Offense,30,29
22,Traffic Violation Arrest,30,29
20,Assault,15,31
21,Larceny Theft,32,25
22,Motor Vehicle Theft,13,29
8,Missing Person,22,19
22,Other Miscellaneous,22,27
19,Other Miscellaneous,19,26
19,Malicious Mischief,19,26
23,Offences Against The Family And Children,26,27
22,Assault,19,22
22,Offences Against The Family And Children,19,22
20,Traffic Violation Arrest,18,27
