x1,x2,x3,x4,x5
18,Other Miscellaneous,7,11,1
22,Robbery,8,34,4
17,Suspicious Occ,30,21,1
9,Burglary,14,10,4
12,Larceny Theft,4,20,4
18,Larceny Theft,15,29,4
21,Disorderly Conduct,3,20,2
21,Warrant,3,20,1
19,Assault,24,30,4
19,Other Miscellaneous,24,30,1
19,Larceny Theft,33,25,4
21,Non-Criminal,20,24,1
20,Family Offense,24,11,2
20,Drug Offense,24,11,2
20,Other Miscellaneous,24,11,1
19,Larceny Theft,21,29,4
16,Motor Vehicle Theft,11,28,4
7,Larceny Theft,26,29,4
7,Other Miscellaneous,26,29,1
22,Assault,27,30,4
22,Assault,27,30,4
22,Assault,24,28,4
22,Assault,24,28,4
15,Motor Vehicle Theft,20,15,4
1,Larceny Theft,23,29,4
17,Drug Offense,21,27,2
15,Motor Vehicle Theft,15,29,4
21,Fraud,25,18,2
19,Larceny Theft,31,26,4
19,Missing Person,17,29,1
21,Offences Against The Family And Children,13,20,2
21,Non-Criminal,13,20,1
22,Assault,21,19,4
11,Burglary,6,21,4
0,Recovered Vehicle,11,28,1
18,Miscellaneous Investigation,24,27,1
23,Assault,30,29,4
0,Non-Criminal,9,36,1
1,Offences Against The Family And Children,22,20,2
1,Malicious Mischief,22,20,2
1,Courtesy Report,22,20,1
20,Suspicious Occ,22,12,1
1,Warrant,19,12,1
0,Weapons Offense,5,32,2
10,Larceny Theft,18,6,4
10,Drug Offense,18,6,2
10,Other Offenses,18,6,1
16,Missing Person,37,38,1
0,Assault,15,29,4
0,Assault,15,29,4
15,Missing Person,15,3,1
9,Assault,28,25,4
16,Larceny Theft,23,28,4
1,Assault,24,32,4
2,Drug Offense,25,25,2
0,Other Miscellaneous,31,28,1
21,Robbery,18,31,4
2,Other,25,28,1
23,Assault,26,31,4
23,Disorderly Conduct,26,31,2
2,Assault,33,27,4
3,Recovered Vehicle,21,16,1
18,Larceny Theft,28,33,4
22,Assault,24,11,4
4,Suspicious Occ,8,37,1
3,Motor Vehicle Theft,25,28,4
22,Larceny Theft,21,28,4
16,Larceny Theft,27,33,4
8,Larceny Theft,23,26,4
9,Malicious Mischief,23,24,2
17,Larceny Theft,21,28,4
16,Larceny Theft,22,28,4
12,Larceny Theft,26,34,4
23,Lost Property,26,30,1
9,Lost Property,23,32,1
0,Larceny Theft,27,26,4
4,Malicious Mischief,18,19,2
23,Malicious Mischief,23,19,2
20,Malicious Mischief,16,9,2
13,Larceny Theft,8,9,4
19,Larceny Theft,20,31,4
18,Larceny Theft,25,30,4
19,Larceny Theft,21,24,4
16,Lost Property,24,32,1
15,Larceny Theft,8,6,4
20,Larceny Theft,21,25,4
1,Larceny Theft,23,30,4
21,Larceny Theft,27,34,4
23,Larceny Theft,31,20,4
11,Lost Property,26,23,1
19,Malicious Mischief,23,25,2
1,Larceny Theft,23,27,4
11,Lost Property,24,32,1
16,Lost Property,24,32,1
18,Larceny Theft,22,26,4
22,Larceny Theft,21,26,4
1,Lost Property,24,31,1
11,Larceny Theft,25,30,4
11,Larceny Theft,23,22,4
18,Larceny Theft,23,31,4
12,Larceny Theft,22,33,4
15,Larceny Theft,22,27,4
7,Larceny Theft,20,17,4
11,Lost Property,25,30,1
9,Larceny Theft,19,13,4
8,Fraud,25,30,2
23,Larceny Theft,22,27,4
0,Larceny Theft,21,27,4
15,Larceny Theft,25,31,4
11,Larceny Theft,23,29,4
13,Larceny Theft,27,33,4
1,Malicious Mischief,26,32,2
3,Larceny Theft,21,28,4
21,Malicious Mischief,22,26,2
17,Lost Property,23,32,1
16,Lost Property,30,23,1
13,Larceny Theft,32,22,4
0,Larceny Theft,22,23,4
21,Larceny Theft,24,18,4
0,Larceny Theft,5,11,4
20,Larceny Theft,21,33,4
16,Lost Property,24,32,1
22,Malicious Mischief,23,30,2
11,Fraud,21,29,2
12,Larceny Theft,23,26,4
19,Larceny Theft,9,26,4
15,Larceny Theft,8,6,4
15,Burglary,25,33,4
2,Larceny Theft,21,28,4
1,Larceny Theft,27,33,4
4,Larceny Theft,18,19,4
21,Larceny Theft,31,24,4
8,Lost Property,21,21,1
23,Larceny Theft,22,21,4
12,Larceny Theft,27,32,4
7,Burglary,25,31,4
18,Malicious Mischief,27,23,2
5,Warrant,25,28,1
3,Burglary,28,30,4
3,Malicious Mischief,28,30,2
5,Robbery,26,29,4
0,Assault,27,29,4
0,Assault,27,29,4
13,Malicious Mischief,24,25,2
2,Larceny Theft,27,28,4
1,Missing Person,17,29,1
6,Fire Report,21,25,1
6,Drug Offense,18,32,2
6,Traffic Violation Arrest,18,32,1
6,Other Miscellaneous,18,32,1
13,Larceny Theft,18,32,4
17,Motor Vehicle Theft,11,9,4
18,Larceny Theft,26,22,4
7,Robbery,26,29,4
3,Assault,25,25,4
5,Malicious Mischief,30,29,2
16,Recovered Vehicle,30,21,1
9,Homicide,24,27,4
9,Larceny Theft,18,25,4
8,Malicious Mischief,25,28,2
14,Larceny Theft,26,29,4
0,Disorderly Conduct,27,24,2
10,Motor Vehicle Theft,19,6,4
8,Robbery,25,22,4
8,Larceny Theft,25,22,4
0,Burglary,27,24,4
0,Larceny Theft,12,34,4
10,Sex Offense,25,27,2
10,Warrant,25,27,1
10,Warrant,25,27,1
23,Motor Vehicle Theft,18,20,4
11,Larceny Theft,19,13,4
11,Non-Criminal,19,13,1
7,Other Miscellaneous,10,29,1
7,Other Miscellaneous,10,29,1
9,Vehicle Impounded,5,21,1
19,Larceny Theft,30,21,4
22,Assault,27,30,4
9,Larceny Theft,15,19,4
9,Larceny Theft,26,29,4
17,Miscellaneous Investigation,30,28,1
17,Traffic Collision,30,28,1
8,Offences Against The Family And Children,22,29,2
5,Malicious Mischief,26,32,2
10,Larceny Theft,31,18,4
9,Assault,18,27,4
9,Malicious Mischief,18,27,2
10,Robbery,33,26,4
10,Malicious Mischief,33,26,2
5,Miscellaneous Investigation,18,25,1
11,Missing Person,24,22,1
17,Suspicious Occ,30,21,1
11,Warrant,25,27,1
11,Missing Person,24,29,1
11,Larceny Theft,21,15,4
12,Warrant,15,28,1
12,Warrant,15,28,1
21,Suspicious Occ,29,26,1
21,Miscellaneous Investigation,29,26,1
7,Weapons Offense,19,28,2
7,Disorderly Conduct,19,28,2
7,Traffic Violation Arrest,19,28,1
11,Non-Criminal,29,27,1
12,Fire Report,26,30,1
7,Other Miscellaneous,22,25,1
4,Burglary,22,31,4
13,Assault,30,28,4
10,Larceny Theft,33,28,4
16,Motor Vehicle Theft,24,5,4
5,Motor Vehicle Theft,25,24,4
11,Larceny Theft,15,19,4
11,Fraud,15,19,2
11,Robbery,27,29,4
11,Other Miscellaneous,27,29,1
11,Miscellaneous Investigation,24,6,1
12,Drug Offense,23,27,2
12,Drug Offense,23,27,2
12,Other Miscellaneous,23,27,1
13,Warrant,9,5,1
9,Assault,10,23,4
9,Offences Against The Family And Children,10,23,2
13,Missing Person,37,38,1
12,Other Miscellaneous,26,29,1
21,Motor Vehicle Theft,29,24,4
13,Non-Criminal,18,22,1
1,Lost Property,21,26,1
13,Other Miscellaneous,23,27,1
11,Lost Property,25,28,1
13,Assault,5,24,4
13,Robbery,26,29,4
13,Assault,26,29,4
13,Burglary,26,29,4
6,Missing Person,17,29,1
12,Fraud,4,22,2
14,Suspicious Occ,23,14,1
21,Missing Person,18,25,1
13,Recovered Vehicle,30,21,1
11,Larceny Theft,26,29,4
11,Warrant,26,29,1
21,Larceny Theft,26,31,4
13,Recovered Vehicle,10,32,1
9,Motor Vehicle Theft,22,18,4
14,Warrant,15,29,1
16,Fraud,27,15,2
15,Larceny Theft,26,23,4
2,Larceny Theft,18,34,4
13,Non-Criminal,7,23,1
8,Missing Person,11,24,1
13,Recovered Vehicle,10,32,1
15,Fraud,11,19,2
20,Larceny Theft,33,28,4
20,Burglary,21,31,4
13,Recovered Vehicle,10,32,1
13,Warrant,10,32,1
13,Warrant,10,32,1
12,Warrant,26,29,1
17,Larceny Theft,10,35,4
14,Larceny Theft,24,28,4
15,Other Miscellaneous,26,30,1
22,Robbery,3,20,4
15,Non-Criminal,26,29,1
11,Non-Criminal,29,30,1
11,Missing Person,17,29,1
14,Assault,26,27,4
14,Assault,25,19,4
14,Larceny Theft,25,19,4
14,Weapons Offense,25,19,2
7,Malicious Mischief,9,32,2
14,Other,28,29,1
0,Non-Criminal,25,28,1
14,Larceny Theft,15,19,4
14,Malicious Mischief,15,19,2
14,Missing Person,29,29,1
14,Missing Person,29,29,1
15,Larceny Theft,22,2,4
17,Robbery,26,29,4
12,Other Miscellaneous,10,33,1
17,Warrant,22,26,1
17,Non-Criminal,25,29,1
17,Non-Criminal,31,26,1
19,Larceny Theft,32,28,4
18,Civil Sidewalks,21,19,2
17,Drug Offense,24,27,2
17,Drug Offense,24,27,2
17,Traffic Violation Arrest,24,27,1
18,Non-Criminal,12,6,1
15,Larceny Theft,29,32,4
16,Missing Person,16,26,1
12,Motor Vehicle Theft,25,33,4
17,Larceny Theft,21,19,4
17,Warrant,21,19,1
18,Recovered Vehicle,14,27,1
17,Malicious Mischief,27,29,2
18,Forgery And Counterfeiting,19,25,2
18,Traffic Violation Arrest,19,25,1
18,Other Miscellaneous,19,25,1
9,Forgery And Counterfeiting,30,28,2
9,Courtesy Report,30,28,1
10,Motor Vehicle Theft,11,34,4
18,Larceny Theft,11,23,4
22,Burglary,11,21,4
22,Larceny Theft,11,21,4
17,Drug Offense,21,18,2
17,Drug Offense,21,18,2
17,Warrant,21,18,1
17,Warrant,25,28,1
14,Larceny Theft,22,24,4
20,Offences Against The Family And Children,13,10,2
19,Larceny Theft,30,21,4
12,Non-Criminal,21,18,1
15,Larceny Theft,31,27,4
19,Miscellaneous Investigation,19,26,1
19,Other Miscellaneous,8,35,1
15,Non-Criminal,27,29,1
16,Robbery,24,27,4
17,Larceny Theft,26,29,4
16,Offences Against The Family And Children,9,27,2
16,Offences Against The Family And Children,9,27,2
0,Forgery And Counterfeiting,32,21,2
20,Other Offenses,25,28,1
20,Warrant,25,28,1
13,Suspicious Occ,16,31,1
20,Burglary,14,30,4
10,Family Offense,24,11,2
10,Drug Offense,24,11,2
10,Other Miscellaneous,24,11,1
13,Suspicious Occ,26,28,1
19,Larceny Theft,15,19,4
17,Non-Criminal,24,22,1
16,Non-Criminal,20,26,1
22,Embezzlement,24,32,2
2,Lost Property,27,31,1
12,Offences Against The Family And Children,9,9,2
12,Suspicious Occ,9,9,1
15,Other Miscellaneous,8,32,1
16,Larceny Theft,28,31,4
21,Assault,18,26,4
2,Burglary,25,32,4
2,Malicious Mischief,25,32,2
12,Larceny Theft,6,15,4
12,Larceny Theft,33,27,4
16,Larceny Theft,24,30,4
19,Larceny Theft,22,2,4
16,Weapons Carrying Etc,1,28,2
16,Weapons Carrying Etc,1,28,2
16,Non-Criminal,1,28,1
17,Burglary,26,29,4
17,Other Miscellaneous,26,29,1
17,Other Miscellaneous,26,29,1
19,Larceny Theft,31,25,4
17,Drug Offense,24,27,2
17,Drug Offense,24,27,2
17,Drug Offense,24,27,2
16,Offences Against The Family And Children,24,26,2
16,Other Miscellaneous,24,26,1
16,Non-Criminal,16,20,1
10,Larceny Theft,19,25,4
1,Assault,27,32,4
1,Disorderly Conduct,27,32,2
19,Non-Criminal,26,19,1
17,Traffic Violation Arrest,25,30,1
17,Other Miscellaneous,25,30,1
19,Larceny Theft,31,25,4
20,Assault,19,18,4
21,Other Miscellaneous,25,25,1
21,Non-Criminal,11,10,1
9,Missing Person,17,8,1
9,Missing Person,17,8,1
19,Robbery,28,32,4
19,Other Miscellaneous,28,32,1
15,Missing Person,15,3,1
15,Missing Person,15,3,1
15,Larceny Theft,2,14,4
20,Larceny Theft,32,25,4
21,Traffic Violation Arrest,19,26,1
21,Other Miscellaneous,19,26,1
2,Larceny Theft,27,25,4
18,Recovered Vehicle,24,29,1
21,Larceny Theft,20,26,4
18,Traffic Violation Arrest,26,31,1
18,Other Miscellaneous,26,31,1
23,Assault,24,33,4
22,Assault,26,29,4
22,Assault,26,29,4
22,Other Miscellaneous,26,29,1
0,Larceny Theft,23,26,4
0,Non-Criminal,23,26,1
10,Non-Criminal,32,29,1
20,Larceny Theft,28,33,4
16,Missing Person,18,14,1
17,Missing Person,17,29,1
7,Fraud,23,27,2
20,Larceny Theft,27,33,4
13,Motor Vehicle Theft,26,32,4
0,Larceny Theft,22,19,4
0,Stolen Property,22,19,2
0,Other Miscellaneous,22,19,1
23,Other Miscellaneous,14,26,1
23,Weapons Offense,26,27,2
23,Weapons Carrying Etc,26,27,2
23,Weapons Carrying Etc,26,27,2
1,Assault,16,26,4
1,Weapons Offense,16,27,2
21,Other Miscellaneous,29,31,1
21,Traffic Collision,29,31,1
22,Other,2,14,1
5,Other Miscellaneous,6,33,1
1,Assault,13,26,4
23,Other Miscellaneous,31,31,1
1,Assault,27,29,4
1,Suspicious Occ,25,27,1
12,Suspicious Occ,26,32,1
22,Assault,27,30,4
22,Assault,27,30,4
22,Missing Person,4,31,1
1,Assault,7,38,4
15,Larceny Theft,13,27,4
21,Non-Criminal,12,11,1
0,Larceny Theft,26,17,4
0,Miscellaneous Investigation,2,31,1
22,Malicious Mischief,25,27,2
0,Burglary,23,30,4
21,Non-Criminal,24,29,1
0,Non-Criminal,26,28,1
20,Larceny Theft,29,32,4
3,Weapons Offense,26,15,2
2,Other Miscellaneous,18,22,1
2,Warrant,18,22,1
1,Missing Person,17,29,1
3,Other Miscellaneous,27,24,1
3,Warrant,27,24,1
3,Traffic Violation Arrest,27,24,1
2,Lost Property,10,33,1
2,Assault,2,16,4
20,Burglary,23,24,4
21,Larceny Theft,31,22,4
9,Larceny Theft,29,28,4
7,Lost Property,19,8,1
12,Larceny Theft,27,31,4
21,Larceny Theft,32,25,4
20,Larceny Theft,33,27,4
1,Larceny Theft,27,28,4
11,Larceny Theft,8,11,4
22,Larceny Theft,33,27,4
23,Lost Property,27,26,1
16,Larceny Theft,32,29,4
22,Larceny Theft,28,22,4
18,Larceny Theft,23,19,4
21,Larceny Theft,32,25,4
10,Larceny Theft,33,28,4
19,Malicious Mischief,27,27,2
7,Larceny Theft,5,11,4
13,Lost Property,4,12,1
14,Larceny Theft,22,14,4
9,Larceny Theft,19,15,4
16,Larceny Theft,33,29,4
17,Malicious Mischief,32,24,2
22,Larceny Theft,20,23,4
4,Lost Property,30,31,1
0,Burglary,32,29,4
21,Larceny Theft,32,25,4
20,Larceny Theft,31,20,4
4,Warrant,28,25,1
5,Warrant,25,28,1
11,Larceny Theft,25,27,4
3,Other Miscellaneous,27,24,1
3,Warrant,27,24,1
3,Traffic Violation Arrest,27,24,1
6,Non-Criminal,32,20,1
22,Motor Vehicle Theft,32,25,4
19,Motor Vehicle Theft,4,14,4
1,Larceny Theft,18,22,4
20,Burglary,32,27,4
11,Larceny Theft,27,30,4
11,Fraud,27,30,2
8,Non-Criminal,17,11,1
7,Larceny Theft,20,30,4
20,Motor Vehicle Theft,14,25,4
22,Motor Vehicle Theft,9,12,4
7,Warrant,15,26,1
9,Assault,26,27,4
9,Other Miscellaneous,26,27,1
9,Non-Criminal,26,27,1
17,Malicious Mischief,25,26,2
9,Vehicle Impounded,7,20,1
20,Malicious Mischief,22,33,2
9,Larceny Theft,27,30,4
17,Assault,14,26,4
23,Assault,33,26,4
19,Suicide,27,18,1
19,Suicide,27,18,1
19,Non-Criminal,27,18,1
8,Assault,30,20,4
9,Robbery,28,25,4
9,Robbery,28,25,4
9,Burglary,28,25,4
9,Assault,12,12,4
9,Offences Against The Family And Children,12,12,2
11,Non-Criminal,18,25,1
11,Non-Criminal,18,25,1
6,Assault,2,22,4
6,Malicious Mischief,2,22,2
12,Larceny Theft,19,34,4
9,Larceny Theft,19,28,4
10,Recovered Vehicle,1,16,1
9,Larceny Theft,15,19,4
9,Motor Vehicle Theft,25,24,4
9,Other,30,22,1
10,Larceny Theft,31,19,4
11,Assault,26,27,4
20,Malicious Mischief,22,33,2
12,Larceny Theft,22,16,4
3,Larceny Theft,8,31,4
8,Other Miscellaneous,7,38,1
18,Larceny Theft,19,28,4
12,Assault,33,25,4
11,Larceny Theft,15,19,4
0,Lost Property,5,31,1
19,Missing Person,18,14,1
11,Robbery,24,14,4
11,Warrant,24,14,1
8,Disorderly Conduct,30,20,2
8,Other Miscellaneous,30,20,1
14,Larceny Theft,26,27,4
10,Larceny Theft,29,29,4
17,Fraud,26,27,2
13,Non-Criminal,22,23,1
11,Robbery,23,32,4
12,Malicious Mischief,28,25,2
6,Warrant,28,27,1
10,Non-Criminal,3,17,1
13,Non-Criminal,17,18,1
0,Offences Against The Family And Children,1,28,2
0,Warrant,1,28,1
10,Assault,22,29,4
13,Other Miscellaneous,23,25,1
11,Non-Criminal,32,28,1
11,Larceny Theft,23,22,4
12,Other,22,26,1
12,Assault,19,26,4
11,Larceny Theft,32,19,4
11,Non-Criminal,32,19,1
11,Non-Criminal,11,7,1
11,Larceny Theft,31,26,4
14,Non-Criminal,19,25,1
11,Robbery,13,23,4
8,Larceny Theft,24,27,4
11,Non-Criminal,29,26,1
11,Larceny Theft,31,26,4
11,Larceny Theft,23,20,4
0,Larceny Theft,22,21,4
8,Suspicious Occ,28,19,1
10,Non-Criminal,22,28,1
13,Larceny Theft,26,27,4
14,Assault,10,32,4
17,Larceny Theft,30,25,4
11,Burglary,6,28,4
0,Assault,7,33,4
14,Warrant,15,27,1
11,Larceny Theft,23,23,4
14,Assault,15,8,4
13,Non-Criminal,22,28,1
14,Warrant,23,27,1
14,Missing Person,23,27,1
19,Missing Person,23,27,1
15,Assault,13,10,4
15,Larceny Theft,13,10,4
15,Other Miscellaneous,13,10,1
7,Non-Criminal,26,30,1
11,Missing Person,21,19,1
6,Prostitution,17,26,2
6,Traffic Violation Arrest,17,26,1
6,Other Miscellaneous,17,26,1
14,Sex Offense,25,27,2
14,Other Miscellaneous,25,27,1
14,Warrant,25,27,1
11,Other,32,27,1
14,Disorderly Conduct,29,25,2
8,Larceny Theft,18,19,4
18,Burglary,24,28,4
15,Motor Vehicle Theft,22,33,4
15,Motor Vehicle Theft,10,28,4
12,Larceny Theft,8,38,4
11,Larceny Theft,23,22,4
11,Larceny Theft,32,30,4
14,Larceny Theft,26,33,4
15,Drug Offense,25,27,2
15,Drug Offense,25,27,2
19,Assault,25,27,4
14,Disorderly Conduct,6,14,2
11,Recovered Vehicle,12,30,1
19,Robbery,9,30,4
15,Motor Vehicle Theft,11,34,4
17,Recovered Vehicle,25,24,1
13,Larceny Theft,26,29,4
13,Other Offenses,26,29,1
13,Warrant,26,29,1
16,Traffic Violation Arrest,18,25,1
16,Other Miscellaneous,18,25,1
15,Larceny Theft,26,31,4
13,Larceny Theft,26,27,4
15,Missing Person,14,25,1
16,Drug Offense,23,27,2
16,Other Miscellaneous,23,27,1
16,Warrant,23,27,1
21,Assault,25,28,4
21,Assault,25,28,4
21,Larceny Theft,25,28,4
14,Burglary,28,31,4
16,Larceny Theft,25,19,4
13,Other Miscellaneous,25,28,1
16,Larceny Theft,26,29,4
15,Traffic Violation Arrest,28,31,1
15,Other Miscellaneous,28,31,1
17,Larceny Theft,13,10,4
15,Larceny Theft,33,27,4
14,Robbery,27,30,4
14,Burglary,27,30,4
14,Other Miscellaneous,27,30,1
14,Other,29,29,1
15,Larceny Theft,28,25,4
11,Larceny Theft,23,25,4
14,Non-Criminal,24,28,1
14,Suspicious Occ,23,19,1
9,Motor Vehicle Theft,18,22,4
12,Warrant,25,26,1
19,Larceny Theft,14,8,4
16,Larceny Theft,33,27,4
16,Fraud,33,27,2
17,Civil Sidewalks,21,18,2
2,Motor Vehicle Theft,5,32,4
11,Non-Criminal,17,8,1
16,Civil Sidewalks,18,22,2
18,Other Miscellaneous,23,24,1
18,Warrant,23,24,1
18,Warrant,23,24,1
18,Motor Vehicle Theft,12,7,4
18,Non-Criminal,24,2,1
15,Civil Sidewalks,21,18,2
17,Other Miscellaneous,17,29,1
17,Miscellaneous Investigation,17,29,1
19,Missing Person,23,27,1
19,Missing Person,23,27,1
18,Lost Property,15,19,1
19,Assault,22,24,4
18,Larceny Theft,13,17,4
18,Non-Criminal,21,19,1
10,Forgery And Counterfeiting,6,24,2
10,Missing Person,6,24,1
18,Larceny Theft,32,28,4
18,Non-Criminal,32,28,1
19,Larceny Theft,40,38,4
19,Malicious Mischief,40,38,2
15,Larceny Theft,13,10,4
15,Malicious Mischief,13,10,2
16,Non-Criminal,21,19,1
17,Non-Criminal,26,28,1
12,Non-Criminal,26,26,1
12,Non-Criminal,26,26,1
20,Non-Criminal,28,33,1
18,Recovered Vehicle,1,24,1
17,Assault,26,27,4
17,Larceny Theft,26,27,4
16,Non-Criminal,16,34,1
18,Non-Criminal,21,26,1
15,Civil Sidewalks,21,18,2
23,Assault,11,4,4
23,Disorderly Conduct,11,4,2
16,Traffic Violation Arrest,25,32,1
16,Other Miscellaneous,25,32,1
18,Non-Criminal,18,22,1
17,Larceny Theft,29,29,4
16,Robbery,29,25,4
20,Malicious Mischief,23,25,2
20,Offences Against The Family And Children,9,18,2
20,Offences Against The Family And Children,9,18,2
20,Disorderly Conduct,9,18,2
0,Robbery,18,32,4
0,Other Miscellaneous,18,32,1
12,Larceny Theft,28,33,4
16,Larceny Theft,33,28,4
17,Burglary,29,28,4
13,Larceny Theft,33,28,4
22,Missing Person,5,32,1
18,Non-Criminal,17,33,1
10,Larceny Theft,9,24,4
13,Vandalism,1,20,2
18,Non-Criminal,33,27,1
18,Motor Vehicle Theft,29,26,4
8,Forgery And Counterfeiting,23,28,2
8,Case Closure,23,28,1
9,Fraud,23,30,2
9,Case Closure,23,30,1
17,Fraud,29,30,2
17,Case Closure,29,30,1
22,Forgery And Counterfeiting,19,29,2
22,Case Closure,19,29,1
19,Offences Against The Family And Children,19,11,2
19,Offences Against The Family And Children,21,19,2
11,Fraud,29,32,2
11,Case Closure,29,32,1
0,Fraud,26,31,2
11,Larceny Theft,27,29,4
6,Larceny Theft,27,25,4
6,Embezzlement,27,25,2
13,Larceny Theft,20,11,4
13,Assault,25,28,4
13,Larceny Theft,25,28,4
13,Malicious Mischief,25,28,2
4,Assault,20,26,4
4,Malicious Mischief,28,25,2
16,Non-Criminal,1,28,1
9,Other Miscellaneous,22,27,1
9,Malicious Mischief,24,2,2
11,Weapons Carrying Etc,25,28,2
11,Weapons Carrying Etc,25,28,2
11,Other Miscellaneous,25,28,1
12,Malicious Mischief,9,37,2
15,Drug Offense,17,25,2
15,Traffic Violation Arrest,17,25,1
18,Assault,7,30,4
14,Burglary,28,30,4
14,Larceny Theft,28,30,4
14,Other Miscellaneous,28,30,1
23,Larceny Theft,21,25,4
17,Larceny Theft,16,25,4
15,Non-Criminal,14,14,1
5,Larceny Theft,9,30,4
19,Arson,6,15,4
19,Other Offenses,6,15,1
20,Drug Offense,29,27,2
20,Other Miscellaneous,29,27,1
17,Assault,17,27,4
17,Other Miscellaneous,17,27,1
8,Malicious Mischief,21,29,2
12,Larceny Theft,28,33,4
12,Malicious Mischief,28,33,2
21,Other Miscellaneous,17,26,1
21,Malicious Mischief,17,26,2
21,Warrant,17,26,1
20,Vehicle Impounded,26,25,1
20,Other Miscellaneous,26,25,1
17,Other Offenses,19,12,1
17,Non-Criminal,19,12,1
16,Non-Criminal,15,19,1
22,Malicious Mischief,3,21,2
22,Malicious Mischief,3,21,2
19,Other Miscellaneous,33,27,1
19,Other Miscellaneous,33,27,1
19,Suspicious Occ,33,27,1
23,Other Miscellaneous,7,36,1
23,Other Miscellaneous,7,36,1
23,Robbery,20,24,4
18,Motor Vehicle Theft,27,25,4
16,Missing Person,7,36,1
20,Non-Criminal,30,25,1
15,Missing Person,17,27,1
22,Offences Against The Family And Children,15,19,2
22,Miscellaneous Investigation,15,19,1
22,Drug Offense,26,26,2
22,Drug Offense,26,26,2
22,Other Miscellaneous,26,26,1
23,Robbery,27,28,4
23,Drug Offense,20,24,2
23,Warrant,20,24,1
23,Non-Criminal,20,24,1
19,Malicious Mischief,18,29,2
1,Missing Person,11,9,1
0,Assault,16,26,4
0,Other Miscellaneous,23,27,1
23,Offences Against The Family And Children,11,28,2
1,Sex Offense,26,26,2
1,Traffic Violation Arrest,26,26,1
16,Assault,16,26,4
16,Offences Against The Family And Children,16,26,2
16,Other Miscellaneous,16,26,1
1,Assault,19,26,4
1,Larceny Theft,19,26,4
2,Warrant,24,29,1
2,Robbery,21,24,4
2,Burglary,26,32,4
11,Missing Person,22,28,1
3,Burglary,17,28,4
3,Non-Criminal,17,25,1
2,Warrant,23,28,1
20,Larceny Theft,20,24,4
16,Other,19,26,1
16,Missing Person,19,26,1
16,Missing Person,19,26,1
8,Malicious Mischief,26,18,2
20,Lost Property,26,30,1
18,Larceny Theft,22,26,4
1,Larceny Theft,27,26,4
0,Larceny Theft,26,25,4
19,Larceny Theft,26,22,4
21,Larceny Theft,26,26,4
10,Malicious Mischief,22,2,2
1,Larceny Theft,28,32,4
18,Larceny Theft,21,34,4
23,Larceny Theft,24,26,4
9,Larceny Theft,27,34,4
22,Larceny Theft,33,27,4
16,Larceny Theft,24,24,4
13,Larceny Theft,22,23,4
14,Larceny Theft,24,26,4
20,Larceny Theft,26,15,4
23,Larceny Theft,23,29,4
23,Larceny Theft,29,31,4
20,Larceny Theft,32,21,4
13,Larceny Theft,32,19,4
22,Larceny Theft,25,31,4
20,Larceny Theft,27,26,4
21,Larceny Theft,25,25,4
11,Larceny Theft,23,25,4
11,Lost Property,25,21,1
2,Malicious Mischief,28,25,2
13,Lost Property,22,27,1
13,Larceny Theft,22,25,4
23,Larceny Theft,27,26,4
15,Larceny Theft,26,26,4
19,Larceny Theft,26,23,4
0,Larceny Theft,23,25,4
12,Larceny Theft,19,13,4
7,Larceny Theft,8,12,4
22,Larceny Theft,25,31,4
13,Larceny Theft,25,33,4
8,Larceny Theft,26,22,4
0,Larceny Theft,25,32,4
23,Larceny Theft,23,27,4
8,Lost Property,24,30,1
19,Larceny Theft,27,34,4
20,Larceny Theft,32,26,4
10,Larceny Theft,22,21,4
16,Larceny Theft,23,23,4
19,Larceny Theft,31,20,4
12,Larceny Theft,28,31,4
16,Larceny Theft,27,22,4
19,Larceny Theft,26,25,4
11,Burglary,2,13,4
20,Larceny Theft,26,26,4
4,Assault,30,24,4
4,Disorderly Conduct,30,24,2
21,Larceny Theft,18,20,4
6,Non-Criminal,18,25,1
12,Malicious Mischief,11,28,2
14,Larceny Theft,9,28,4
6,Larceny Theft,11,11,4
20,Motor Vehicle Theft,18,28,4
18,Larceny Theft,20,17,4
6,Recovered Vehicle,13,26,1
6,Stolen Property,23,31,2
9,Motor Vehicle Theft,13,10,4
11,Missing Person,21,19,1
14,Motor Vehicle Theft,23,5,4
19,Burglary,27,29,4
8,Larceny Theft,17,10,4
7,Suspicious Occ,7,30,1
10,Missing Person,31,29,1
6,Malicious Mischief,17,26,2
6,Other,22,24,1
8,Forgery And Counterfeiting,22,21,2
15,Burglary,27,25,4
4,Burglary,7,31,4
3,Fire Report,28,33,1
13,Recovered Vehicle,28,22,1
22,Malicious Mischief,2,12,2
8,Warrant,19,25,1
8,Suspicious Occ,19,25,1
8,Other Miscellaneous,19,25,1
3,Burglary,23,30,4
3,Burglary,23,30,4
3,Malicious Mischief,23,30,2
10,Vehicle Impounded,6,21,1
10,Forgery And Counterfeiting,6,21,2
8,Motor Vehicle Theft,22,26,4
15,Disorderly Conduct,25,33,2
5,Traffic Violation Arrest,30,29,1
5,Traffic Collision,30,29,1
1,Malicious Mischief,24,33,2
20,Motor Vehicle Theft,16,19,4
9,Other Miscellaneous,20,28,1
11,Offences Against The Family And Children,29,32,2
